date,campaign_id,campaign_name,ad_format,device,impressions,clicks,ctr,cpc,spend,conversions,cpa,revenue,roas
2026-04-30,brand_awareness,Охват: узнаваемость бренда,video,desktop,23880,71,0.2973,9.53,676.97,0,,0.0,0.0
2026-04-30,brand_awareness,Охват: узнаваемость бренда,video,mobile,29690,113,0.3806,5.47,618.11,0,,0.0,0.0
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,2556,36,1.4085,25.66,923.58,2,461.79,15551.16,16.84
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,4837,49,1.013,19.25,943.43,2,471.71,20645.55,21.88
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2986,34,1.1386,42.15,1433.18,2,716.59,17633.07,12.3
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,4608,87,1.888,33.12,2881.3,2,1440.65,15001.68,5.21
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,3156,63,1.9962,53.08,3344.12,4,836.03,40435.72,12.09
2026-05-01,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,3040,55,1.8092,43.15,2373.31,2,1186.65,21165.45,8.92
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,5040,32,0.6349,17.84,570.77,1,570.77,7804.1,13.67
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,5678,57,1.0039,19.24,1096.49,1,1096.49,6022.92,5.49
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,3629,43,1.1849,25.44,1093.92,1,1093.92,7144.68,6.53
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5707,69,1.209,21.24,1465.45,1,1465.45,6760.33,4.61
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,5510,76,1.3793,29.31,2227.39,2,1113.69,14122.47,6.34
2026-05-01,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,6519,82,1.2579,17.56,1439.98,1,1439.98,5649.98,3.92
2026-05-01,lookalike_buyers,Look-alike: покупатели,text-image,desktop,6471,45,0.6954,20.97,943.47,0,,0.0,0.0
2026-05-01,lookalike_buyers,Look-alike: покупатели,text-image,mobile,12683,75,0.5913,14.64,1098.37,0,,0.0,0.0
2026-05-01,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6346,54,0.8509,16.33,881.73,1,881.73,7317.78,8.3
2026-05-01,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,11502,94,0.8172,18.68,1755.87,1,1755.87,6469.74,3.68
2026-05-01,lookalike_buyers,Look-alike: покупатели,video,desktop,8036,79,0.9831,24.73,1953.9,2,976.95,13912.95,7.12
2026-05-01,lookalike_buyers,Look-alike: покупатели,video,mobile,8297,75,0.9039,18.92,1418.66,0,,0.0,0.0
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,12230,40,0.3271,13.77,550.79,0,,0.0,0.0
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,12228,61,0.4989,11.02,672.07,0,,0.0,0.0
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,11097,54,0.4866,17.36,937.68,0,,0.0,0.0
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,18294,127,0.6942,8.49,1078.36,1,1078.36,3919.32,3.63
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,video,desktop,9237,50,0.5413,17.44,872.09,0,,0.0,0.0
2026-05-01,interests_electronics,Интересы: электроника и гаджеты,video,mobile,14821,119,0.8029,9.79,1165.42,1,1165.42,4902.0,4.21
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,5703,31,0.5436,17.06,528.93,0,,0.0,0.0
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,8506,36,0.4232,7.67,276.07,0,,0.0,0.0
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,5540,35,0.6318,18.73,655.66,0,,0.0,0.0
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,10569,68,0.6434,11.72,796.72,0,,0.0,0.0
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,video,desktop,5754,35,0.6083,25.39,888.75,0,,0.0,0.0
2026-05-01,topics_reviews,Тематика: сайты обзоров техники,video,mobile,8803,66,0.7497,12.99,857.57,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,15362,34,0.2213,29.5,1002.9,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,23433,90,0.3841,21.86,1967.44,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,14945,71,0.4751,33.61,2386.15,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,24156,88,0.3643,19.31,1699.06,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,12347,60,0.4859,39.49,2369.23,0,,0.0,0.0
2026-05-01,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,21284,115,0.5403,26.64,3064.04,1,3064.04,5892.89,1.92
2026-05-01,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,4593,52,1.1322,21.5,1118.05,2,559.02,20200.53,18.07
2026-05-01,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,8472,86,1.0151,16.0,1375.86,2,687.93,20503.25,14.9
2026-05-01,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4832,65,1.3452,23.45,1523.99,7,217.71,57980.18,38.04
2026-05-01,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,6551,89,1.3586,16.4,1459.57,5,291.91,33136.8,22.7
2026-05-01,promo_seasonal,Промо: сезонные распродажи,video,desktop,4573,67,1.4651,33.81,2265.03,7,323.58,49085.75,21.67
2026-05-01,promo_seasonal,Промо: сезонные распродажи,video,mobile,6986,89,1.274,29.43,2618.89,2,1309.44,16188.92,6.18
2026-05-01,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,18332,43,0.2346,7.49,322.28,0,,0.0,0.0
2026-05-01,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,23829,47,0.1972,5.02,236.12,0,,0.0,0.0
2026-05-01,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,16502,32,0.1939,8.87,283.7,0,,0.0,0.0
2026-05-01,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,35358,85,0.2404,5.63,478.87,0,,0.0,0.0
2026-05-01,brand_awareness,Охват: узнаваемость бренда,video,desktop,24510,62,0.253,10.72,664.5,0,,0.0,0.0
2026-05-01,brand_awareness,Охват: узнаваемость бренда,video,mobile,33821,147,0.4346,6.61,971.91,0,,0.0,0.0
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1532,18,1.1749,43.61,784.94,0,,0.0,0.0
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2509,34,1.3551,22.02,748.51,1,748.51,6687.24,8.93
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,2101,39,1.8563,41.31,1611.15,2,805.58,18860.41,11.71
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,2554,50,1.9577,31.55,1577.51,1,1577.51,10914.52,6.92
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1988,33,1.66,36.99,1220.58,2,610.29,14711.03,12.05
2026-05-02,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,2443,61,2.4969,26.32,1605.33,2,802.66,18649.47,11.62
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,3692,27,0.7313,20.84,562.61,1,562.61,5598.39,9.95
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,4351,40,0.9193,16.67,666.74,0,,0.0,0.0
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,2415,29,1.2008,23.94,694.35,0,,0.0,0.0
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,5902,53,0.898,20.94,1109.93,0,,0.0,0.0
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,3785,56,1.4795,36.87,2064.94,1,2064.94,5573.38,2.7
2026-05-02,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,5106,72,1.4101,21.39,1540.23,1,1540.23,6465.6,4.2
2026-05-02,lookalike_buyers,Look-alike: покупатели,text-image,desktop,4367,31,0.7099,14.74,456.91,0,,0.0,0.0
2026-05-02,lookalike_buyers,Look-alike: покупатели,text-image,mobile,9315,62,0.6656,12.5,774.83,0,,0.0,0.0
2026-05-02,lookalike_buyers,Look-alike: покупатели,image-banner,desktop,6099,45,0.7378,20.33,914.96,0,,0.0,0.0
2026-05-02,lookalike_buyers,Look-alike: покупатели,image-banner,mobile,8077,63,0.78,16.81,1059.34,1,1059.34,6718.27,6.34
2026-05-02,lookalike_buyers,Look-alike: покупатели,video,desktop,4188,49,1.17,29.16,1428.73,1,1428.73,5648.36,3.95
2026-05-02,lookalike_buyers,Look-alike: покупатели,video,mobile,5907,72,1.2189,22.18,1596.83,1,1596.83,4775.56,2.99
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,text-image,desktop,7962,34,0.427,14.04,477.3,0,,0.0,0.0
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,text-image,mobile,10995,52,0.4729,7.51,390.54,0,,0.0,0.0
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,image-banner,desktop,8026,47,0.5856,16.05,754.45,0,,0.0,0.0
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,image-banner,mobile,10086,74,0.7337,7.38,545.97,0,,0.0,0.0
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,video,desktop,6213,49,0.7887,19.51,956.06,0,,0.0,0.0
2026-05-02,interests_electronics,Интересы: электроника и гаджеты,video,mobile,11770,67,0.5692,9.81,657.23,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,text-image,desktop,3357,16,0.4766,14.29,228.57,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,text-image,mobile,7770,41,0.5277,12.01,492.48,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,image-banner,desktop,4125,27,0.6545,13.65,368.62,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,image-banner,mobile,5252,47,0.8949,9.92,466.2,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,video,desktop,4048,30,0.7411,25.5,765.06,0,,0.0,0.0
2026-05-02,topics_reviews,Тематика: сайты обзоров техники,video,mobile,5001,54,1.0798,11.93,644.17,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,desktop,10737,28,0.2608,30.14,843.85,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",text-image,mobile,17322,50,0.2887,20.21,1010.36,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,desktop,11784,52,0.4413,37.2,1934.41,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",image-banner,mobile,13137,68,0.5176,27.15,1846.38,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",video,desktop,9644,40,0.4148,47.78,1911.19,0,,0.0,0.0
2026-05-02,geo_moscow,"Гео: Москва и МО, широкий таргет",video,mobile,17398,83,0.4771,25.11,2083.99,0,,0.0,0.0
2026-05-02,promo_seasonal,Промо: сезонные распродажи,text-image,desktop,3517,36,1.0236,21.46,772.67,2,386.33,18162.95,23.51
2026-05-02,promo_seasonal,Промо: сезонные распродажи,text-image,mobile,5814,66,1.1352,15.8,1042.55,2,521.27,14369.4,13.78
2026-05-02,promo_seasonal,Промо: сезонные распродажи,image-banner,desktop,4383,55,1.2548,27.96,1538.02,5,307.6,26844.25,17.45
2026-05-02,promo_seasonal,Промо: сезонные распродажи,image-banner,mobile,7349,111,1.5104,16.68,1851.02,7,264.43,45721.27,24.7
2026-05-02,promo_seasonal,Промо: сезонные распродажи,video,desktop,3689,43,1.1656,30.65,1317.97,2,658.99,16643.42,12.63
2026-05-02,promo_seasonal,Промо: сезонные распродажи,video,mobile,6214,107,1.7219,22.47,2404.32,5,480.86,44069.72,18.33
2026-05-02,brand_awareness,Охват: узнаваемость бренда,text-image,desktop,16822,42,0.2497,6.15,258.18,0,,0.0,0.0
2026-05-02,brand_awareness,Охват: узнаваемость бренда,text-image,mobile,29514,75,0.2541,3.32,248.68,0,,0.0,0.0
2026-05-02,brand_awareness,Охват: узнаваемость бренда,image-banner,desktop,12922,32,0.2476,8.11,259.45,0,,0.0,0.0
2026-05-02,brand_awareness,Охват: узнаваемость бренда,image-banner,mobile,27791,62,0.2231,5.85,362.6,0,,0.0,0.0
2026-05-02,brand_awareness,Охват: узнаваемость бренда,video,desktop,12228,38,0.3108,7.59,288.35,0,,0.0,0.0
2026-05-02,brand_awareness,Охват: узнаваемость бренда,video,mobile,18050,69,0.3823,5.91,408.02,0,,0.0,0.0
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,desktop,1745,23,1.3181,29.61,681.14,1,681.14,6943.56,10.19
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,text-image,mobile,2340,38,1.6239,26.65,1012.83,1,1012.83,9938.46,9.81
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,desktop,1799,26,1.4452,43.13,1121.43,1,1121.43,10777.98,9.61
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,image-banner,mobile,2140,32,1.4953,34.52,1104.64,1,1104.64,6450.12,5.84
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,video,desktop,1461,36,2.4641,53.87,1939.42,2,969.71,16897.65,8.71
2026-05-03,retargeting_cart,Ретаргетинг: брошенная корзина,video,mobile,1856,49,2.6401,33.18,1625.59,1,1625.59,7852.84,4.83
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,desktop,2362,24,1.0161,27.65,663.56,0,,0.0,0.0
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,text-image,mobile,4787,49,1.0236,11.72,574.11,0,,0.0,0.0
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,desktop,2939,34,1.1569,24.26,825.0,0,,0.0,0.0
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,image-banner,mobile,4657,49,1.0522,21.57,1056.7,1,1056.7,6257.43,5.92
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,video,desktop,2006,29,1.4457,31.89,924.86,0,,0.0,0.0
2026-05-03,retargeting_viewed,Ретаргетинг: просмотр товаров,video,mobile,4170,55,1.3189,22.83,1255.67,0,,0.0,0.0
2026-05-03,lookalike_buyers,Look-alike: покупатели,text-image,desktop,3176,17,0.5353,14.54,247.19,0,,0.0,0.0
